4,1394224226000,42,2,0,2
3,1365879420000,12,42,0,3
4,1403903437000,41,37,1,1
3,1367012280000,41,37,9,0
3,1362266160000,42,2,2,3
1,1300479240000,42,2,0,3
2,1316202300000,42,2,2,1
4,1398454783000,8,42,1,2
1,1307727720000,41,1,1,2
1,1305481380000,41,1,2,1
2,1341599460000,26,33,1,0
3,1356728880000,23,16,2,0
2,1340994180000,2,34,4,0
2,1343415780000,13,22,1,1
1,1288984260000,42,2,0,0
5,1413569240000,42,2,2,2
1,1298670060000,42,2,0,2
1,1302961620000,42,2,2,2
6,1446840613000,15,19,0,2
2,1340477160000,34,7,1,3
1,1307211360000,42,2,0,1
2,1316197800000,42,2,0,1
2,1316799900000,42,2,0,0
3,1367003100000,2,39,1,1
4,1383942131000,26,14,1,0
6,1448050763000,26,17,0,1
4,1394227095000,42,2,0,1
4,1388777253000,42,5,0,2
3,1371844740000,26,14,2,2
2,1333742520000,15,25,3,1
5,1428089364000,38,7,0,3
1,1294429680000,42,12,1,0
4,1388782356000,26,14,0,0
5,1414785095000,17,26,1,2
3,1372525320000,42,2,0,0
4,1394836468000,41,37,2,0
6,1446838321000,15,36,2,1
1,1289574960000,42,2,1,0
3,1375552500000,42,2,2,2
4,1400876662000,28,32,2,1
2,1323457200000,42,2,1,2
2,1330714800000,41,17,1,1
6,1446232894000,41,1,0,3
4,1392407897000,42,2,0,0
3,1374261900000,26,40,1,0
1,1295044020000,29,6,0,5
5,1429908541000,42,5,5,0
3,1379714400000,26,12,0,1
1,1289575260000,23,15,0,2
1,1295034420000,35,5,0,0
4,1411157634000,38,28,1,0
4,1382127142000,2,42,1,1
1,1304186280000,26,12,1,2
3,1377286500000,42,2,2,0
2,1345838640000,15,22,1,0
1,1307637420000,42,2,0,1
1,1291404780000,42,2,0,5
1,1302957600000,42,2,0,0
1,1299411180000,41,1,1,0
2,1347386700000,43,26,0,5
1,1297460700000,2,38,2,1
1,1312570680000,42,2,1,2
2,1327689900000,28,15,0,1
4,1391199033000,38,2,3,2
3,1362168600000,38,28,2,2
2,1335043800000,43,41,0,0
1,1304707020000,42,1,5,1
4,1408128468000,28,34,0,1
4,1408738308000,26,40,2,0
1,1307736180000,26,17,1,3
3,1364595840000,26,14,0,1
4,1430134594000,36,26,2,2
1,1305479760000,41,1,0,2
4,1390593938000,41,1,0,0
1,1296240480000,26,8,3,2
1,1294524840000,42,2,0,2
1,1296929820000,17,26,0,3
3,1366412520000,41,37,7,1
6,1446841375000,26,36,2,0
2,1332528300000,42,2,1,4
6,1448057358000,19,42,1,1
1,1286879760000,41,1,1,1
1,1305480540000,41,1,1,0
4,1409419637000,28,15,2,1
2,1332538200000,42,2,2,3
1,1296927000000,42,2,3,5
1,1314985440000,42,2,2,2
2,1336846200000,41,43,1,1
2,1328896800000,42,2,2,2
5,1426273743000,42,4,0,0
2,1331921700000,8,26,0,3
3,1367261460000,2,39,1,1
2,1335807960000,2,42,0,1
4,1391800019000,19,16,2,1
5,1427486699000,17,21,0,2
2,1345235400000,38,7,0,3
3,1365876900000,17,38,3,0
1,1303506180000,15,28,1,0
1,1298132400000,15,19,3,0
2,1320435000000,35,5,3,3
5,1414176297000,26,14,0,1
6,1448053925000,19,42,1,1
1,1307213040000,42,2,1,1
1,1310843160000,34,2,1,0
2,1336767780000,42,2,3,1
1,1288372020000,42,2,1,1
5,1425674808000,42,9,1,2
4,1383940166000,42,5,3,2
1,1307303280000,42,2,0,3
3,1362777660000,17,24,3,1
3,1370632260000,42,5,1,1
2,1344624960000,17,32,4,2
5,1414180628000,17,24,1,1
4,1382728712000,17,26,2,1
2,1335815520000,42,2,0,3
2,1345233300000,12,27,0,2
5,1429900562000,26,14,1,1
3,1372447920000,28,15,0,2
5,1431108124000,41,1,3,0
2,1318622400000,42,2,1,3
2,1338673740000,42,2,0,3
3,1377290520000,42,2,3,1
1,1304093760000,34,2,2,0
1,1301680500000,41,1,2,1
4,1391803093000,42,4,0,2
1,1298162160000,41,1,0,0
1,1304705160000,43,15,1,2
4,1395516298000,15,28,2,3
3,1376071440000,42,2,1,2
3,1360967400000,37,41,0,6
1,1293822480000,42,2,1,3
4,1382131140000,42,2,3,0
1,1297883520000,2,38,3,0
5,1432324800000,42,2,1,2
1,1299416100000,43,1,0,0
3,1376159340000,2,42,0,2
5,1434739309000,15,19,1,0
4,1408127249000,42,19,6,0
2,1340991180000,34,2,0,1
1,1287161640000,42,2,1,2
1,1304162820000,41,43,2,0
3,1363988520000,26,17,0,0
1,1296918300000,36,15,0,1
3,1348858380000,26,11,0,2
4,1390603740000,41,1,2,3
5,1434742724000,34,7,2,0
3,1375562340000,38,7,1,1
1,1303497900000,12,42,1,0
5,1417807352000,42,2,0,1
1,1296244380000,19,17,0,1
5,1442605179000,38,22,1,2
1,1301077920000,41,1,1,0
1,1307734380000,17,26,1,2
3,1371848820000,17,24,2,1
5,1418421707000,42,2,0,2
1,1312571940000,42,2,3,1
3,1370630400000,23,16,1,2
4,1394829227000,15,40,1,0
3,1348859640000,8,27,1,0
5,1423250292000,26,36,2,1
1,1288984680000,42,2,2,1
2,1324664100000,19,40,2,1
5,1434750904000,2,35,5,0
1,1295037180000,13,22,2,3
4,1380309351000,42,2,0,0
1,1297892220000,2,38,1,0
1,1300483080000,41,1,0,2
4,1391196146000,37,1,0,2
3,1360956000000,16,20,2,1
3,1360966200000,37,43,0,1
4,1392415885000,42,2,1,2
2,1343413740000,6,33,4,1
1,1315593600000,42,2,0,0
4,1382125123000,26,17,2,0
1,1311966300000,26,17,4,2
4,1410034069000,26,17,1,0
1,1310842860000,12,26,0,2
4,1394219370000,42,2,1,1
3,1372441920000,42,2,1,0
1,1292587200000,41,1,1,1
4,1403900116000,15,40,2,1
2,1324671300000,28,31,3,0
4,1403902215000,42,12,2,0
4,1387569480000,42,2,0,0
2,1343419560000,21,14,2,2
1,1305482220000,42,2,1,1
2,1334954340000,22,13,1,3
5,1418410950000,42,2,0,3
5,1436559885000,36,26,1,1
3,1371845760000,28,13,1,1
6,1443213016000,28,38,4,0
4,1390591286000,41,1,2,1
1,1298811720000,42,2,1,2
1,1298158860000,41,1,0,2
4,1397853611000,10,25,2,1
2,1330719300000,1,42,1,1
4,1398453824000,17,34,2,0
2,1324665000000,19,42,2,3
2,1318619700000,42,2,0,0
5,1419012033000,1,41,1,2
3,1360355460000,34,7,3,1
1,1298140500000,2,34,2,1
2,1345833000000,8,27,2,1
1,1299414180000,41,1,1,1
3,1356724500000,42,5,1,0
1,1298680380000,41,1,4,1
1,1290194580000,42,2,1,0
6,1443208405000,42,23,2,0
4,1404503949000,42,2,2,0
4,1430134647000,19,42,0,2
3,1358025420000,28,15,1,3
4,1388173963000,33,6,0,2
5,1432319400000,42,2,2,2
4,1400872187000,31,27,0,3
1,1296250740000,42,2,3,6
3,1367265540000,42,5,1,1
4,1390592201000,41,1,0,1
5,1414187020000,41,37,1,0
1,1298127900000,34,12,1,0
3,1371846660000,17,24,2,0
3,1362262080000,2,42,1,3
4,1389994123000,9,27,0,0
2,1321649100000,42,2,3,2
2,1345229340000,42,5,0,0
6,1448058421000,36,26,2,1
2,1334950980000,11,24,3,3
4,1385763603000,42,2,0,3
1,1394832407000,40,15,3,3
3,1376168880000,42,2,0,1
5,1428096682000,42,2,2,3
3,1361563560000,42,2,0,3
2,1329503400000,41,43,2,1
6,1443210897000,26,40,1,1
4,1391810885000,42,8,1,1
5,1428085238000,42,2,1,1
1,1293910680000,41,17,0,1
2,1318611600000,42,2,0,1
6,1457732462000,31,42,0,3
3,1366408800000,28,13,0,0
5,1415394885000,26,9,2,0
1,1307300580000,42,2,0,2
2,1323459900000,42,2,2,5
2,1318614300000,42,2,2,4
3,1367259420000,17,24,3,1
3,1362179280000,23,42,1,2
4,1389393137000,19,16,0,4
3,1375560300000,42,5,2,1
3,1348858440000,36,6,1,4
2,1334350620000,42,2,1,2
2,1336241700000,42,2,0,0
4,1382132155000,42,2,0,1
1,1288984140000,42,2,0,2
2,1318620600000,42,2,1,4
5,1423862918000,42,2,2,1
2,1328901300000,42,2,4,2
3,1363991220000,28,15,0,1
5,1414187036000,41,37,9,0
1,1308944220000,13,22,2,0
1,1315601400000,42,2,1,3
3,1358024520000,2,42,0,2
3,1367010360000,26,12,3,1
3,1364595780000,42,5,1,1
4,1389984688000,26,11,2,2
1,1300484040000,41,1,0,0
1,1288371900000,42,2,1,7
4,1404500177000,42,2,2,1
5,1423855407000,41,1,2,1
1,1304717340000,41,30,3,0
4,1408131488000,34,28,1,1
2,1343411700000,42,9,6,1
1,1299327000000,41,1,1,0
2,1316192400000,42,2,1,3
4,1399664916000,40,6,1,1
4,1393618862000,42,2,1,3
1,1296247560000,36,15,0,4
4,1393015775000,42,2,3,0
6,1446843236000,42,8,1,2
4,1399060708000,42,12,1,0
1,1314381420000,8,28,0,0
3,1367342160000,42,2,2,1
1,1311350520000,26,17,3,0
1,1301689320000,41,17,0,1
1,1305484260000,42,2,2,4
3,1364595360000,26,40,1,1
4,1390000145000,40,6,2,0
2,1323456300000,42,2,1,1
1,1305487620000,42,2,0,2
1,1305472980000,41,1,2,0
2,1316798100000,42,2,2,1
5,1429899283000,41,1,3,1
4,1396040089000,34,7,1,2
4,1398460008000,42,8,1,1
2,1347652080000,42,2,1,2
1,1291404960000,42,2,0,2
4,1383941123000,17,24,1,1
1,1304106780000,17,26,1,0
4,1397847773000,27,9,1,2
1,1305914220000,41,1,1,1
4,1388176587000,24,11,4,1
3,1371852480000,37,41,1,3
2,1341605400000,26,36,2,1
4,1392408990000,42,2,0,1
1,1300482120000,42,2,1,0
5,1434740467000,42,4,1,1
4,1392411807000,42,2,0,1
1,1310835300000,26,12,1,0
4,1390593152000,41,1,2,5
2,1347655020000,42,2,1,1
5,1413572847000,28,13,1,2
1,1293825480000,42,2,0,3
3,1376167920000,42,2,2,1
4,1385756445000,42,2,0,3
2,1333824900000,18,15,1,2
3,1364595300000,42,23,3,2
4,1396038544000,19,15,1,4
1,1297889460000,26,12,1,2
6,1448653983000,36,26,3,0
1,1311969780000,28,15,0,1
2,1325873700000,17,26,1,2
6,1457729401000,42,31,2,0
4,1399661024000,38,7,0,0
2,1318617000000,42,2,1,1
4,1391804537000,2,35,1,0
6,1443818783000,42,23,1,0
5,1434743937000,19,16,1,0
6,1447455495000,28,34,1,0
1,1304712000000,8,42,1,2
3,1372446960000,26,17,1,1
3,1371840600000,15,25,0,0
3,1371928440000,42,19,2,0
3,1372444860000,15,28,1,1
1,1297461780000,12,26,2,0
2,1329501600000,41,43,5,0
3,1366409820000,42,5,1,1
1,1314383100000,15,28,3,1
4,1383338317000,28,15,2,1
3,1368815400000,42,23,0,1
1,1312577400000,42,2,2,1
6,1447454573000,19,42,1,2
1,1304196000000,41,1,0,0
2,1336251060000,42,2,2,2
1,1299329760000,41,43,1,1
1,1287161760000,42,2,1,1
2,1336762620000,42,2,1,3
1,1296238380000,15,19,1,3
4,1389985625000,15,22,3,0
1,1296338880000,1,41,0,2
5,1414175394000,15,25,1,1
1,1292010840000,42,2,0,1
5,1420225723000,42,2,1,2
1,1290194940000,42,2,1,4
4,1395526573000,42,2,1,0
1,1305490260000,42,2,1,2
1,1302282060000,41,1,3,1
2,1343411760000,27,9,0,0
3,1366399920000,12,27,0,0
1,1304104680000,15,19,1,1
1,1286117280000,42,2,3,3
2,1347646440000,26,17,1,1
4,1399058106000,15,40,2,1
4,1403895720000,12,42,0,1
4,1397855686000,16,20,6,0
4,1394220270000,42,2,0,1
6,1443821635000,23,42,1,2
2,1346445120000,41,30,3,1
2,1323455400000,42,2,0,2
1,1286722860000,42,2,0,2
4,1390602915000,41,1,2,3
3,1371935880000,36,26,0,2
3,1362171660000,26,40,1,1
1,1293918300000,43,15,1,4
1,1305477180000,41,1,4,3
2,1330713900000,41,43,1,5
5,1414786017000,28,15,0,3
3,1360962120000,17,24,2,2
5,1417804570000,42,2,2,1
3,1362172500000,28,38,1,0
5,1431118921000,36,15,1,2
3,1375564380000,40,6,1,5
1,1307298480000,42,2,0,3
4,1380316676000,42,2,2,4
1,1301677140000,41,1,1,2
1,1300484880000,41,1,4,1
5,1427485663000,26,8,3,0
3,1361564460000,42,2,0,2
2,1340472240000,36,6,0,1
1,1416148797000,28,10,1,1
3,1367269620000,42,19,1,0
3,1362257520000,15,28,2,1
5,1442599589000,42,20,4,0
6,1446236876000,15,40,2,1
1,1286728200000,42,2,3,2
3,1372528740000,42,2,0,1
1,1313174100000,13,22,2,1
1,1295644740000,42,23,4,1
5,1419012611000,1,41,0,2
1,1296917460000,28,15,0,1
4,1394229691000,42,2,1,0
5,1417809260000,42,2,0,4
2,1333741500000,2,39,1,1
4,1398450731000,34,17,0,0
2,1321641000000,42,2,2,0
2,1335814560000,38,2,1,1
1,1292583900000,41,1,1,2
3,1359750180000,23,16,0,2
1,1302953160000,42,2,1,0
5,1414790341000,41,1,0,2
6,1448656469000,42,19,2,1
1,1290194520000,42,2,0,2
4,1394222185000,42,2,1,0
3,1362770820000,15,28,1,1
3,1371843540000,40,6,0,5
3,1379108700000,38,17,0,0
2,1335043500000,41,30,2,0
1,1315593660000,42,2,2,2
2,1334952420000,20,16,0,2
2,1341001200000,34,7,1,1
6,1448658489000,34,28,0,1
1,1301134440000,38,2,0,1
5,1417814233000,42,2,2,0
1,1311441900000,2,42,0,0
2,1331922600000,12,26,0,1
1,1295647740000,38,28,2,1
5,1414780770000,41,1,2,0
3,1364595960000,23,16,1,0
1,1286728320000,42,2,1,3
3,1362774780000,15,25,2,1
1,1291404840000,42,2,2,4
3,1358692080000,2,42,2,2
4,1388175422000,27,9,1,3
1,1301133960000,26,12,2,3
4,1390596579000,41,1,1,2
4,1393615783000,42,2,0,2
1,1288984380000,42,2,0,3
4,1389382866000,34,17,4,1
3,1360359300000,42,2,2,1
2,1336244280000,42,2,3,2
2,1333747080000,42,23,1,1
1,1301679480000,41,1,0,2
5,1437759522000,15,36,1,0
1,1302952200000,42,2,1,0
5,1426284108000,28,10,2,1
2,1336764480000,42,2,2,1
2,1316199600000,42,2,2,0
4,1385754353000,42,2,1,1
4,1403901172000,38,17,1,2
4,1389396575000,42,2,1,2
3,1360964940000,15,25,3,1
4,1394227953000,42,2,1,0
1,1296332940000,41,17,1,0
5,1442603870000,28,32,4,1
4,1389991073000,36,6,0,2
4,1393624656000,42,2,0,1
5,1431109446000,34,17,2,1
5,1425677847000,15,33,5,1
1,1287161340000,42,2,3,2
1,1301417760000,41,1,0,3
2,1321642800000,42,2,2,4
6,1446234931000,38,17,1,1
2,1323462600000,42,2,3,4
4,1408730868000,38,28,0,1
1,1311963540000,42,2,0,2
4,1393626681000,42,2,4,0
1,1288984860000,42,2,1,1
1,1295033520000,35,5,0,2
5,1432322100000,42,2,2,3
4,1408129650000,36,26,1,2
1,1311365040000,36,2,0,1
3,1357745040000,30,41,0,0
1,1299407820000,41,1,2,1
2,1320431400000,35,5,4,2
2,1347652980000,42,2,0,2
2,1327692600000,26,17,3,0
1,1299417900000,43,41,0,0
4,1399660023000,15,23,3,0
3,1365876000000,42,12,1,0
1,1304703120000,17,41,2,3
4,1383334474000,28,15,2,1
1,1296927900000,15,28,2,0
5,1442600494000,36,24,0,0
3,1358698080000,42,2,1,2
5,1416595182000,8,27,1,2
2,1332531900000,42,2,2,3
3,1376755500000,15,28,2,0
1,1300478220000,42,2,1,1
1,1311966240000,15,28,0,1
2,1336768740000,42,2,1,1
2,1345834740000,2,35,2,0
4,1389992046000,13,22,1,0
3,1379709000000,41,1,2,0
1,1288371600000,42,2,0,0
3,1367345040000,42,2,0,2
3,1362772800000,2,39,1,0
1,1315587180000,42,2,0,1
4,1398452773000,15,36,2,0
4,1393013781000,42,2,2,1
3,1375559340000,2,39,0,0
2,1323459000000,42,2,1,2
3,1377283380000,28,15,1,2
2,1333737300000,12,27,0,3
5,1418417855000,42,2,0,1
1,1292011020000,42,2,2,1
2,1346433720000,41,1,2,1
2,1316800800000,42,2,1,0
5,1431114165000,8,42,0,2
1,1298678520000,41,1,2,1
2,1334960340000,38,36,1,1
1,1307725140000,41,1,1,0
3,1363991280000,17,26,2,2
5,1442601513000,31,27,1,3
1,1297888620000,38,2,3,3
4,1383335712000,42,2,1,2
1,1298153340000,41,1,0,0
1,1286115660000,42,2,0,3
1,1298129100000,34,2,2,4
2,1316200500000,42,2,1,2
4,1408731773000,26,40,0,1
5,1423249136000,42,19,2,0
1,1296239460000,34,2,1,0
1,1302282000000,41,1,3,2
4,1389986584000,42,4,1,2
3,1367347440000,15,28,3,1
2,1331920800000,31,26,0,6
1,1304102400000,15,28,1,1
4,1397854615000,32,7,2,1
1,1292010720000,42,2,2,2
5,1428091404000,40,6,1,1
3,1360356360000,15,22,2,0
1,1301685300000,1,42,3,0
4,1408126212000,26,36,2,0
3,1376162160000,42,2,2,2
2,1334953380000,10,25,2,0
5,1419010057000,1,41,1,1
4,1410028522000,28,15,0,1
3,1360354500000,42,4,2,0
1,1298667300000,42,2,0,3
1,1307735160000,42,2,1,2
1,1298157300000,41,1,2,2
1,1300475700000,42,2,0,0
2,1333734720000,42,23,1,2
3,1372443000000,42,2,2,2
4,1398449658000,41,1,2,1
2,1323460800000,42,2,2,4
3,1377284460000,17,26,0,2
1,1301078700000,41,1,2,1
3,1367007300000,42,5,3,0
6,1448652007000,34,28,2,0
1,1315594440000,42,2,2,2
5,1419015729000,15,40,2,1
5,1431117682000,8,42,3,5
2,1321643700000,42,2,1,4
1,1301428620000,42,2,1,0
5,1418419621000,42,2,2,0
1,1307727780000,41,1,1,4
5,1437759632000,25,10,2,1
2,1335043620000,41,30,2,0
4,1382121217000,2,42,1,1
1,1310843040000,31,2,1,3
3,1372452060000,2,42,1,1
4,1388183136000,35,5,0,0
5,1413574886000,15,25,0,1
4,1394831142000,17,38,4,0
4,1399068214000,43,38,0,0
1,1294520460000,42,2,2,2
1,1311973620000,2,42,2,3
3,1368824520000,23,42,3,2
3,1379110500000,42,12,2,1
2,1334349720000,42,4,1,1
1,1291405020000,42,2,3,3
2,1316198700000,42,2,0,4
5,1420223370000,42,2,2,1
6,1457733376000,34,40,0,1
4,1396036141000,8,26,0,1
1,1292010480000,42,2,0,6
2,1331925300000,2,34,4,0
1,1312572780000,42,2,0,2
1,1298668980000,42,2,1,1
2,1316807100000,42,2,1,1
2,1345834020000,26,11,0,0
5,1437769796000,42,19,1,1
2,1333740600000,42,5,4,1
2,1341602340000,31,27,0,1
5,1423864061000,42,2,0,2
4,1393012605000,42,2,2,0
4,1389390663000,42,4,5,0
1,1287161880000,42,2,0,2
1,1307305080000,42,2,0,2
4,1409417888000,17,26,1,3
4,1411154292000,28,38,1,0
5,1415387997000,34,5,4,1
3,1376078160000,15,28,2,0
2,1332533700000,42,2,1,0
4,1382725786000,26,17,0,1
1,1313170500000,26,17,1,1
1,1306581600000,1,41,1,0
6,1457725492000,36,38,2,1
1,1291404480000,42,2,1,1
1,1300469100000,41,1,1,0
1,1307301480000,42,2,0,4
4,1393619993000,42,2,1,1
1,1302288120000,42,2,2,2
3,1376077260000,26,17,0,1
4,1408744271000,37,41,0,2
1,1311962700000,42,2,1,1
1,1296933660000,28,15,3,1
2,1328904900000,42,2,3,3
4,1408130532000,42,19,1,2
3,1375561440000,26,14,2,3
3,1371931320000,19,42,0,1
4,1380314156000,42,2,2,0
1,1304192340000,42,12,1,1
2,1328900400000,42,2,2,0
4,1383336910000,17,26,3,2
1,1300476540000,42,2,0,1
4,1391805421000,17,21,1,1
5,1415391689000,31,6,1,1
2,1344622920000,38,11,0,1
1,1305917400000,41,1,1,4
2,1333739340000,40,6,0,3
1,1288372200000,42,2,1,0
1,1295039580000,39,4,2,2
2,1325877300000,14,21,4,0
6,1446230872000,41,1,2,2
2,1346436900000,42,8,0,1
3,1367262600000,15,25,3,0
5,1417808295000,42,2,1,2
2,1327687200000,42,2,0,1
2,1336246200000,42,2,1,2
6,1446845315000,42,2,1,0
2,1327694400000,26,12,3,1
6,1448657507000,26,36,2,3
1,1298161320000,41,1,1,2
5,1414789496000,41,1,2,0
1,1288984320000,42,2,0,3
1,1315599960000,42,2,0,1
5,1420228887000,42,2,2,1
5,1428094371000,2,39,2,3
1,1294523220000,42,2,1,3
1,1292011080000,42,2,1,1
3,1357747200000,30,41,0,2
6,1449861233000,36,15,1,0
1,1286118000000,42,2,0,1
1,1307212200000,42,2,0,1
2,1338054060000,15,23,2,1
4,1380315560000,42,2,0,4
3,1362779580000,26,17,1,1
2,1324665900000,23,42,2,0
2,1333825800000,41,2,0,1
2,1341603300000,23,35,1,3
3,1370631360000,17,24,1,0
1,1311437040000,26,17,2,0
5,1431107015000,41,30,1,2
4,1391200105000,40,6,0,5
4,1403893040000,42,12,3,0
1,1286117220000,42,2,3,3
3,1367273640000,41,30,3,0
4,1394217471000,42,2,0,1
2,1333824120000,41,2,0,1
3,1359755460000,42,23,5,2
1,1298156040000,41,1,2,0
4,1381530593000,35,5,1,1
3,1376072340000,26,17,0,0
1,1305472500000,41,1,1,1
2,1346444160000,42,8,1,3
5,1436552383000,26,36,4,3
2,1330715700000,43,15,3,2
2,1333745040000,38,7,1,3
4,1408742292000,23,42,1,2
1,1298806740000,42,2,0,0
4,1389394121000,28,10,0,1
3,1348860840000,2,35,3,1
2,1345401600000,26,40,3,2
2,1328899500000,42,2,1,1
1,1307302320000,42,2,0,0
2,1344022680000,42,4,1,1
3,1376761380000,26,17,2,3
3,1379707200000,41,1,0,1
3,1367006400000,38,7,1,1
1,1311440100000,28,15,0,2
1,1298130240000,31,2,1,3
4,1411155128000,40,26,1,1
4,1383938943000,42,2,0,1
3,1361568480000,28,15,0,1
5,1427492333000,2,35,2,1
3,1368813360000,26,40,3,1
1,1302351840000,1,42,4,0
4,1430136710000,34,28,3,1
1,1314383160000,15,19,4,0
1,1305921840000,41,1,1,0
4,1383943006000,15,25,1,1
1,1306581780000,41,1,2,1
2,1346437920000,15,36,4,0
2,1345830180000,41,30,2,0
3,1371930360000,34,28,2,2
4,1388178889000,39,4,1,1
4,1410030883000,2,42,1,3
2,1335043740000,43,30,2,0
1,1301676240000,41,1,2,1
5,1425675734000,38,11,0,1
2,1345400520000,42,23,3,0
4,1390589640000,41,1,2,1
4,1391809607000,34,7,0,2
1,1293918000000,41,17,1,1
4,1395518214000,2,42,0,0
1,1298133540000,15,31,3,1
1,1300477380000,42,2,0,3
2,1335813540000,40,2,0,3
4,1391211702000,42,12,2,1
2,1341596820000,34,25,1,2
4,1382727829000,2,42,0,0
3,1376075340000,28,15,0,1
5,1418418771000,42,2,0,0
1,1300474740000,42,2,0,3
4,1381525694000,35,5,1,1
6,1457724453000,30,41,1,2
2,1330711200000,41,43,2,0
1,1290194760000,42,2,1,1
5,1423856377000,42,2,2,1
3,1371895200000,37,41,0,1
1,1311359280000,42,2,0,2
2,1334945220000,15,36,1,0
1,1297891380000,23,15,0,2
1,1296332880000,41,1,0,0
2,1335811740000,28,15,1,0
3,1376160300000,17,26,2,1
3,1362173400000,23,42,2,1
6,1446234015000,15,40,1,0
1,1297881780000,15,23,1,0
1,1298158020000,41,1,2,1
2,1316196900000,42,2,1,2
3,1367344140000,42,2,2,2
2,1335043560000,41,30,2,0
1,1304697360000,42,1,2,1
3,1367346060000,26,17,2,0
4,1385762312000,42,2,1,1
5,1425669587000,36,13,1,3
1,1298808540000,42,2,1,2
4,1393623775000,42,2,1,1
3,1376765280000,42,2,0,3
1,1416153882000,17,21,1,1
5,1434748719000,28,10,1,1
4,1392410806000,42,2,0,4
1,1302951300000,42,2,2,1
4,1392419907000,42,2,1,1
